symbol,name,market,industry,yahoo_symbol
8941,關中,TPEx,38,8941.TWO
8942,森鉅,TPEx,20,8942.TWO
8996,高力,TWSE,05,8996.TW
9103,美德醫療-DR,TWSE,91,9103.TW
9105,泰金寶-DR,TWSE,91,9105.TW
9110,越南控-DR,TWSE,91,9110.TW
9136,巨騰-DR,TWSE,91,9136.TW
9802,鈺齊-KY,TWSE,37,9802.TW
9902,台火,TWSE,20,9902.TW
9904,寶成,TWSE,37,9904.TW
9905,大華,TWSE,20,9905.TW
9906,欣巴巴,TWSE,14,9906.TW
9907,統一實,TWSE,20,9907.TW
9908,大台北,TWSE,23,9908.TW
9910,豐泰,TWSE,37,9910.TW
9911,櫻花,TWSE,38,9911.TW
9912,偉聯,TWSE,25,9912.TW
9914,美利達,TWSE,37,9914.TW
9917,中保科,TWSE,20,9917.TW
9918,欣天然,TWSE,23,9918.TW
9919,康那香,TWSE,20,9919.TW
9921,巨大,TWSE,37,9921.TW
9924,福興,TWSE,38,9924.TW
9925,新保,TWSE,20,9925.TW
9926,新海,TWSE,23,9926.TW
9927,泰銘,TWSE,20,9927.TW
9928,中視,TWSE,20,9928.TW
9929,秋雨,TWSE,20,9929.TW
9930,中聯資源,TWSE,35,9930.TW
9931,欣高,TWSE,23,9931.TW
9933,中鼎,TWSE,20,9933.TW
9934,成霖,TWSE,38,9934.TW
9935,慶豐富,TWSE,38,9935.TW
9937,全國,TWSE,23,9937.TW
9938,百和,TWSE,20,9938.TW
9939,宏全,TWSE,20,9939.TW
9940,信義,TWSE,20,9940.TW
9941,裕融,TWSE,20,9941.TW
9942,茂順,TWSE,20,9942.TW
9943,好樂迪,TWSE,16,9943.TW
9944,新麗,TWSE,20,9944.TW
9945,潤泰新,TWSE,20,9945.TW
9946,三發地產,TWSE,14,9946.TW
9949,琉園,TPEx,32,9949.TWO
9950,萬國通,TPEx,03,9950.TWO
9951,皇田,TPEx,05,9951.TWO
9955,佳龍,TWSE,35,9955.TW
9958,世紀鋼,TWSE,10,9958.TW
9960,邁達康,TPEx,37,9960.TWO
9962,有益,TPEx,10,9962.TWO
